id,category_id,attribute_id,is_core
31474,2135,47,0
31475,2135,88,0
31476,2135,22,0
31477,2135,80,0
31478,2135,91,0
31479,2136,44,1
31480,2136,45,1
31481,2136,46,1
31482,2136,59,1
31483,2136,30,1
31484,2136,31,1
31485,2136,2,1
31486,2136,1,1
31487,2136,32,1
31488,2136,52,1
31489,2136,84,1
31490,2136,72,1
31491,2136,73,0
31492,2136,43,0
31493,2136,60,0
31494,2136,47,0
31495,2136,3,0
31496,2136,76,0
31497,2136,63,0
31498,2137,56,1
31499,2137,57,1
31500,2137,46,1
31501,2137,44,1
31502,2137,30,1
31503,2137,31,1
31504,2137,2,1
31505,2137,1,1
31506,2137,32,1
31507,2137,52,1
31508,2137,45,1
31509,2137,84,1
31510,2137,72,0
31511,2137,73,0
31512,2137,43,0
31513,2137,18,0
31514,2137,87,0
31515,2137,63,0
31516,2137,12,0
31517,2137,37,0
31518,2138,45,1
31519,2138,56,1
31520,2138,46,1
31521,2138,59,1
31522,2138,65,1
31523,2138,40,1
31524,2138,84,0
31525,2138,80,0
31526,2138,29,0
31527,2139,57,1
31528,2139,56,1
31529,2139,59,1
31530,2139,46,1
31531,2139,30,1
31532,2139,31,1
31533,2139,2,1
31534,2139,1,1
31535,2139,32,1
31536,2139,52,1
31537,2139,45,1
31538,2139,84,1
31539,2139,72,1
31540,2139,73,1
31541,2139,95,0
31542,2139,96,0
31543,2139,94,0
31544,2139,43,0
31545,2139,66,0
31546,2139,26,0
31547,2139,48,0
31548,2139,8,0
31549,2140,58,1
31550,2140,46,1
31551,2140,59,1
31552,2140,57,1
31553,2140,92,1
31554,2140,84,1
31555,2140,33,0
31556,2140,4,0
31557,2140,80,0
31558,2141,59,1
31559,2141,57,1
31560,2141,46,1
31561,2141,56,1
31562,2141,36,1
31563,2141,37,1
31564,2141,38,1
31565,2141,39,1
31566,2141,40,1
31567,2141,51,1
31568,2141,47,1
31569,2141,48,1
31570,2141,83,1
31571,2141,78,1
31572,2141,30,1
31573,2141,31,1
31574,2141,2,1
31575,2141,1,1
31576,2141,32,1
31577,2141,52,0
31578,2141,45,0
31579,2141,84,0
31580,2141,72,0
31581,2141,73,0
31582,2141,95,0
31583,2141,96,0
31584,2141,94,0
31585,2141,43,0
31586,2141,21,0
31587,2141,92,0
31588,2141,15,0
31589,2142,45,1
31590,2142,56,1
31591,2142,57,1
31592,2142,58,1
31593,2142,23,1
31594,2142,1,0
31595,2142,21,0
31596,2142,60,0
31597,2143,46,1
31598,2143,59,1
31599,2143,58,1
31600,2143,44,1
31601,2143,34,1
31602,2143,73,1
31603,2143,74,0
31604,2143,5,0
31605,2143,38,0
31606,2144,46,1
31607,2144,45,1
31608,2144,57,1
31609,2144,44,1
31610,2144,30,1
31611,2144,31,1
31612,2144,2,1
31613,2144,1,1
31614,2144,32,1
31615,2144,52,1
31616,2144,84,1
31617,2144,72,0
31618,2144,73,0
31619,2144,85,0
31620,2144,90,0
31621,2144,11,0
31622,2144,15,0
31623,2144,22,0
31624,2145,44,1
31625,2145,57,1
31626,2145,58,1
31627,2145,46,1
31628,2145,30,1
31629,2145,31,1
31630,2145,2,1
31631,2145,1,1
31632,2145,32,1
31633,2145,52,1
31634,2145,45,1
31635,2145,84,1
31636,2145,72,0
31637,2145,73,0
31638,2145,85,0
31639,2145,60,0
31640,2145,38,0
31641,2145,10,0
31642,2145,29,0
31643,2145,20,0
31644,2146,45,1
31645,2146,58,1
31646,2146,59,1
31647,2146,44,1
31648,2146,30,1
31649,2146,31,1
31650,2146,2,1
31651,2146,1,1
31652,2146,32,1
31653,2146,52,1
31654,2146,84,1
31655,2146,72,1
31656,2146,73,0
31657,2146,57,0
31658,2146,85,0
31659,2146,7,0
31660,2146,16,0
31661,2146,26,0
31662,2146,95,0
31663,2146,8,0
31664,2147,59,1
31665,2147,46,1
31666,2147,58,1
31667,2147,45,1
31668,2147,57,1
31669,2147,84,1
31670,2147,72,1
31671,2147,85,1
31672,2147,31,0
31673,2147,42,0
31674,2147,49,0
31675,2147,97,0
31676,2147,56,0
31677,2148,45,1
31678,2148,58,1
31679,2148,56,1
31680,2148,57,1
31681,2148,84,1
31682,2148,72,1
31683,2148,85,1
31684,2148,31,1
31685,2148,76,0
31686,2148,34,0
31687,2148,8,0
31688,2148,55,0
31689,2148,44,0
31690,2149,57,1
31691,2149,46,1
31692,2149,59,1
31693,2149,56,1
31694,2149,84,1
31695,2149,72,1
31696,2149,85,1
31697,2149,31,1
31698,2149,60,1
31699,2149,43,0
31700,2149,9,0
31701,2149,36,0
31702,2149,47,0
31703,2149,82,0
31704,2149,21,0
31705,2150,57,1
31706,2150,45,1
31707,2150,44,1
31708,2150,58,1
31709,2150,36,1
31710,2150,37,1
31711,2150,38,1
31712,2150,39,1
31713,2150,40,1
31714,2150,51,1
31715,2150,47,1
31716,2150,48,1
31717,2150,83,1
31718,2150,78,1
31719,2150,30,1
31720,2150,31,1
31721,2150,2,1
31722,2150,1,1
31723,2150,32,0
31724,2150,52,0
31725,2150,84,0
31726,2150,72,0
31727,2150,73,0
31728,2150,85,0
31729,2150,43,0
31730,2150,60,0
31731,2150,62,0
31732,2150,5,0
31733,2150,8,0
31734,2150,21,0
31735,2151,46,1
31736,2151,45,1
31737,2151,57,1
31738,2151,56,1
31739,2151,84,1
31740,2151,72,1
31741,2151,85,1
31742,2151,31,1
31743,2151,47,1
31744,2151,60,0
31745,2151,96,0
31746,2151,14,0
31747,2151,70,0
31748,2151,62,0
31749,2151,73,0
31750,2152,45,1
31751,2152,57,1
31752,2152,44,1
31753,2152,59,1
31754,2152,84,1
31755,2152,72,1
31756,2152,85,1
31757,2152,31,1
31758,2152,60,1
31759,2152,43,0
31760,2152,53,0
31761,2152,51,0
31762,2152,91,0
31763,2152,95,0
31764,2152,89,0
31765,2153,46,1
31766,2153,44,1
31767,2153,57,1
31768,2153,56,1
31769,2153,43,1
31770,2153,35,1
31771,2153,30,0
31772,2153,10,0
31773,2153,26,0
31774,2153,63,0
31775,2154,44,1
31776,2154,46,1
31777,2154,56,1
31778,2154,58,1
31779,2154,57,1
31780,2154,84,1
31781,2154,72,1
31782,2154,85,1
31783,2154,31,0
31784,2154,29,0
31785,2154,37,0
31786,2154,51,0
31787,2154,69,0
31788,2155,45,1
31789,2155,58,1
31790,2155,56,1
31791,2155,59,1
31792,2155,30,1
31793,2155,31,1
31794,2155,2,1
31795,2155,1,1
31796,2155,32,1
31797,2155,52,1
31798,2155,84,1
31799,2155,72,0
31800,2155,73,0
31801,2155,57,0
31802,2155,85,0
31803,2155,35,0
31804,2155,11,0
31805,2155,33,0
31806,2156,56,1
31807,2156,57,1
31808,2156,45,1
31809,2156,44,1
31810,2156,30,1
31811,2156,31,1
31812,2156,2,1
31813,2156,1,1
31814,2156,32,1
31815,2156,52,1
31816,2156,84,1
31817,2156,72,0
31818,2156,73,0
31819,2156,85,0
31820,2156,47,0
31821,2156,40,0
31822,2156,88,0
31823,2156,82,0
31824,2157,44,1
31825,2157,59,1
31826,2157,56,1
31827,2157,57,1
31828,2157,30,1
31829,2157,31,1
31830,2157,2,1
31831,2157,1,1
31832,2157,32,1
31833,2157,52,1
31834,2157,45,1
31835,2157,84,0
31836,2157,72,0
31837,2157,73,0
31838,2157,85,0
31839,2157,12,0
31840,2157,79,0
31841,2157,62,0
31842,2158,46,1
31843,2158,45,1
31844,2158,44,1
31845,2158,57,1
31846,2158,28,1
31847,2158,58,1
31848,2158,61,0
31849,2158,47,0
31850,2158,26,0
31851,2159,56,1
31852,2159,44,1
31853,2159,57,1
31854,2159,58,1
31855,2159,28,1
31856,2159,4,0
31857,2159,76,0
31858,2159,84,0
31859,2160,59,1
31860,2160,46,1
31861,2160,45,1
31862,2160,44,1
31863,2160,53,1
31864,2160,2,1
31865,2160,1,0
31866,2160,57,0
31867,2160,47,0
31868,2161,46,1
31869,2161,59,1
31870,2161,45,1
31871,2161,57,1
31872,2161,55,1
31873,2161,47,1
31874,2161,56,1
31875,2161,43,1
31876,2161,95,1
31877,2161,96,0
31878,2161,97,0
31879,2161,11,0
31880,2161,31,0
31881,2161,79,0
31882,2161,51,0
31883,2162,59,1
31884,2162,56,1
31885,2162,57,1
31886,2162,58,1
31887,2162,23,1
31888,2162,55,1
31889,2162,61,0
31890,2162,95,0
31891,2162,9,0
31892,2163,56,1
31893,2163,59,1
31894,2163,44,1
31895,2163,58,1
31896,2163,19,1
31897,2163,28,1
31898,2163,81,0
31899,2163,89,0
31900,2163,49,0
31901,2164,59,1
31902,2164,58,1
31903,2164,44,1
31904,2164,57,1
31905,2164,16,1
31906,2164,37,1
31907,2164,61,0
31908,2164,78,0
31909,2164,76,0
31910,2165,59,1
31911,2165,58,1
31912,2165,46,1
31913,2165,44,1
31914,2165,97,1
31915,2165,65,0
31916,2165,94,0
31917,2165,30,0
31918,2166,57,1
31919,2166,46,1
31920,2166,58,1
31921,2166,44,1
31922,2166,36,1
31923,2166,37,1
31924,2166,38,1
31925,2166,39,1
31926,2166,40,1
31927,2166,51,1
31928,2166,47,1
31929,2166,48,1
31930,2166,83,1
31931,2166,78,1
31932,2166,30,1
31933,2166,31,1
31934,2166,2,1
31935,2166,1,1
31936,2166,32,0
31937,2166,52,0
31938,2166,45,0
31939,2166,84,0
31940,2166,72,0
31941,2166,73,0
31942,2166,94,0
31943,2166,64,0
31944,2166,3,0
31945,2166,7,0
31946,2166,81,0
31947,2167,46,1
31948,2167,59,1
31949,2167,45,1
31950,2167,56,1
31951,2167,70,1
31952,2167,39,1
31953,2167,29,0
31954,2167,63,0
31955,2167,47,0
31956,2168,56,1
31957,2168,59,1
31958,2168,57,1
31959,2168,46,1
31960,2168,87,1
31961,2168,79,1
31962,2168,25,0
31963,2168,53,0
31964,2168,50,0
31965,2169,58,1
31966,2169,44,1
31967,2169,45,1
31968,2169,59,1
31969,2169,30,1
31970,2169,31,1
31971,2169,2,1
31972,2169,1,1
31973,2169,32,1
31974,2169,52,1
31975,2169,84,1
31976,2169,72,0
31977,2169,73,0
31978,2169,14,0
31979,2169,6,0
31980,2169,21,0
31981,2169,53,0
31982,2170,58,1
31983,2170,46,1
31984,2170,59,1
31985,2170,57,1
31986,2170,30,1
31987,2170,31,1
31988,2170,2,1
31989,2170,1,1
31990,2170,32,1
31991,2170,52,1
31992,2170,45,1
31993,2170,84,1
31994,2170,72,0
31995,2170,73,0
31996,2170,39,0
31997,2170,93,0
31998,2170,22,0
31999,2170,64,0
32000,2170,96,0
32001,2171,56,1
32002,2171,44,1
32003,2171,58,1
32004,2171,45,1
32005,2171,30,1
32006,2171,31,1
32007,2171,2,1
32008,2171,1,1
32009,2171,32,1
32010,2171,52,1
32011,2171,84,1
32012,2171,72,0
32013,2171,73,0
32014,2171,38,0
32015,2171,3,0
32016,2171,26,0
32017,2171,86,0
32018,2171,57,0
32019,2172,45,1
32020,2172,56,1
32021,2172,58,1
32022,2172,44,1
32023,2172,30,1
32024,2172,31,1
32025,2172,2,1
32026,2172,1,1
32027,2172,32,1
32028,2172,52,1
32029,2172,84,1
32030,2172,72,0
32031,2172,73,0
32032,2172,29,0
32033,2172,25,0
32034,2172,61,0
32035,2172,92,0
32036,2173,56,1
32037,2173,58,1
32038,2173,46,1
32039,2173,44,1
32040,2173,30,1
32041,2173,31,1
32042,2173,2,1
32043,2173,1,1
32044,2173,32,1
32045,2173,52,1
32046,2173,45,1
32047,2173,84,0
32048,2173,72,0
32049,2173,73,0
32050,2173,60,0
32051,2173,42,0
32052,2173,77,0
32053,2173,89,0
32054,2174,56,1
32055,2174,46,1
32056,2174,45,1
32057,2174,57,1
32058,2174,30,1
32059,2174,31,1
32060,2174,2,1
32061,2174,1,1
32062,2174,32,1
32063,2174,52,1
32064,2174,84,1
32065,2174,72,1
32066,2174,73,0
32067,2174,44,0
32068,2174,43,0
32069,2174,60,0
32070,2174,95,0
32071,2174,48,0
32072,2174,62,0
32073,2174,92,0
32074,2175,57,1
32075,2175,56,1
32076,2175,44,1
32077,2175,58,1
32078,2175,30,1
32079,2175,31,1
32080,2175,2,1
32081,2175,1,1
32082,2175,32,1
32083,2175,52,1
32084,2175,45,1
32085,2175,84,1
32086,2175,72,1
32087,2175,73,0
32088,2175,43,0
32089,2175,47,0
32090,2175,71,0
32091,2175,36,0
32092,2175,74,0
32093,2175,69,0
32094,2175,65,0
32095,2176,46,1
32096,2176,45,1
32097,2176,57,1
32098,2176,58,1
32099,2176,30,1
32100,2176,31,1
32101,2176,2,1
32102,2176,1,1
32103,2176,32,1
32104,2176,52,1
32105,2176,84,1
32106,2176,72,1
32107,2176,73,0
32108,2176,44,0
32109,2176,60,0
32110,2176,47,0
32111,2176,37,0
32112,2176,61,0
32113,2176,26,0
32114,2176,86,0
32115,2177,58,1
32116,2177,46,1
32117,2177,57,1
32118,2177,45,1
32119,2177,30,1
32120,2177,31,1
32121,2177,2,1
32122,2177,1,1
32123,2177,32,1
32124,2177,52,1
32125,2177,84,0
32126,2177,72,0
32127,2177,73,0
32128,2177,75,0
32129,2177,35,0
32130,2177,24,0
32131,2178,57,1
32132,2178,46,1
32133,2178,44,1
32134,2178,59,1
32135,2178,30,1
32136,2178,31,1
32137,2178,2,1
32138,2178,1,1
32139,2178,32,1
32140,2178,52,1
32141,2178,45,1
32142,2178,84,1
32143,2178,72,0
32144,2178,73,0
32145,2178,28,0
32146,2178,77,0
32147,2178,83,0
32148,2178,82,0
32149,2178,90,0
32150,2179,56,1
32151,2179,45,1
32152,2179,59,1
32153,2179,44,1
32154,2179,30,1
32155,2179,31,1
32156,2179,2,1
32157,2179,1,1
32158,2179,32,1
32159,2179,52,1
32160,2179,84,1
32161,2179,72,0
32162,2179,73,0
32163,2179,93,0
32164,2179,10,0
32165,2179,24,0
32166,2179,23,0
32167,2179,89,0
32168,2180,56,1
32169,2180,45,1
32170,2180,57,1
32171,2180,58,1
32172,2180,48,1
32173,2180,96,0
32174,2180,44,0
32175,2180,54,0
32176,2181,46,1
32177,2181,59,1
32178,2181,57,1
32179,2181,45,1
32180,2181,30,1
32181,2181,15,1
32182,2181,22,0
32183,2181,18,0
32184,2181,24,0
32185,2182,44,1
32186,2182,56,1
32187,2182,59,1
32188,2182,58,1
32189,2182,30,1
32190,2182,31,1
32191,2182,2,1
32192,2182,1,1
32193,2182,32,1
32194,2182,52,1
32195,2182,45,1
32196,2182,84,1
32197,2182,72,1
32198,2182,73,1
32199,2182,55,1
32200,2182,47,0
32201,2182,43,0
32202,2182,95,0
32203,2182,96,0
32204,2182,97,0
32205,2182,18,0
32206,2182,4,0
32207,2182,10,0
32208,2182,25,0
32209,2182,15,0
32210,2183,56,1
32211,2183,45,1
32212,2183,44,1
32213,2183,57,1
32214,2183,30,1
32215,2183,31,1
32216,2183,2,1
32217,2183,1,1
32218,2183,32,1
32219,2183,52,1
32220,2183,84,1
32221,2183,72,0
32222,2183,73,0
32223,2183,8,0
32224,2183,87,0
32225,2183,10,0
32226,2183,78,0
32227,2184,46,1
32228,2184,58,1
32229,2184,45,1
32230,2184,44,1
32231,2184,17,1
32232,2184,69,1
32233,2184,78,0
32234,2184,59,0
32235,2184,37,0
32236,2185,58,1
32237,2185,44,1
32238,2185,45,1
32239,2185,46,1
32240,2185,86,1
32241,2185,26,0
32242,2185,55,0
32243,2185,80,0
32244,2186,45,1
32245,2186,46,1
32246,2186,57,1
32247,2186,44,1
32248,2186,67,1
32249,2186,53,1
32250,2186,91,0
32251,2186,78,0
32252,2186,64,0
32253,2187,56,1
32254,2187,57,1
32255,2187,46,1
32256,2187,44,1
32257,2187,60,1
32258,2187,97,1
32259,2187,88,0
32260,2187,96,0
32261,2187,12,0
32262,2187,21,0
32263,2188,45,1
32264,2188,56,1
32265,2188,44,1
32266,2188,46,1
32267,2188,57,1
32268,2188,47,1
32269,2188,43,1
32270,2188,79,1
32271,2188,2,0
32272,2188,74,0
32273,2188,24,0
32274,2188,41,0
32275,2189,59,1
32276,2189,45,1
32277,2189,56,1
32278,2189,44,1
32279,2189,57,1
32280,2189,43,1
32281,2189,40,1
32282,2189,2,0
32283,2189,36,0
32284,2189,21,0
32285,2189,87,0
32286,2190,45,1
32287,2190,59,1
32288,2190,58,1
32289,2190,56,1
32290,2190,43,1
32291,2190,57,1
32292,2190,47,1
32293,2190,3,1
32294,2190,63,0
32295,2190,32,0
32296,2190,60,0
32297,2190,13,0
32298,2191,58,1
32299,2191,45,1
32300,2191,44,1
32301,2191,59,1
32302,2191,60,1
32303,2191,43,1
32304,2191,57,1
32305,2191,69,0
32306,2191,24,0
32307,2191,16,0
32308,2191,87,0
32309,2192,56,1
32310,2192,59,1
32311,2192,58,1
32312,2192,57,1
32313,2192,60,1
32314,2192,44,1
32315,2192,77,1
32316,2192,49,0
32317,2192,67,0
32318,2192,42,0
32319,2192,46,0
32320,2193,46,1
32321,2193,59,1
32322,2193,56,1
32323,2193,57,1
32324,2193,43,1
32325,2193,47,1
32326,2193,95,1
32327,2193,15,0
32328,2193,4,0
32329,2193,38,0
32330,2193,23,0
32331,2194,57,1
32332,2194,56,1
32333,2194,59,1
32334,2194,46,1
32335,2194,60,1
32336,2194,44,1
32337,2194,36,0
32338,2194,94,0
32339,2194,4,0
32340,2194,95,0
32341,2195,59,1
32342,2195,56,1
32343,2195,45,1
32344,2195,44,1
32345,2195,47,1
32346,2195,57,1
32347,2195,11,1
32348,2195,88,0
32349,2195,92,0
32350,2195,77,0
32351,2195,37,0
32352,2196,44,1
32353,2196,56,1
32354,2196,57,1
32355,2196,46,1
32356,2196,60,1
32357,2196,39,1
32358,2196,48,0
32359,2196,38,0
32360,2196,86,0
32361,2196,41,0
32362,2197,45,1
32363,2197,58,1
32364,2197,56,1
32365,2197,57,1
32366,2197,63,1
32367,2197,44,1
32368,2197,86,0
32369,2197,68,0
32370,2197,87,0
32371,2198,57,1
32372,2198,58,1
32373,2198,46,1
32374,2198,44,1
32375,2198,71,1
32376,2198,96,1
32377,2198,11,0
32378,2198,88,0
32379,2198,16,0
32380,2199,58,1
32381,2199,59,1
32382,2199,46,1
32383,2199,44,1
32384,2199,50,1
32385,2199,87,1
32386,2199,54,0
32387,2199,81,0
32388,2199,28,0
32389,2200,56,1
32390,2200,46,1
32391,2200,44,1
32392,2200,45,1
32393,2200,69,1
32394,2200,28,1
32395,2200,75,0
32396,2200,20,0
32397,2200,8,0
32398,2201,58,1
32399,2201,59,1
32400,2201,45,1
32401,2201,44,1
32402,2201,47,1
32403,2201,43,1
32404,2201,11,0
32405,2201,79,0
32406,2201,66,0
32407,2201,81,0
32408,2202,56,1
32409,2202,57,1
32410,2202,59,1
32411,2202,46,1
32412,2202,47,1
32413,2202,43,1
32414,2202,44,1
32415,2202,33,1
32416,2202,24,0
32417,2202,36,0
32418,2202,31,0
32419,2202,29,0
32420,2203,58,1
32421,2203,57,1
32422,2203,56,1
32423,2203,45,1
32424,2203,47,1
32425,2203,43,1
32426,2203,30,0
32427,2203,74,0
32428,2203,8,0
32429,2203,93,0
32430,2204,44,1
32431,2204,59,1
32432,2204,45,1
32433,2204,56,1
32434,2204,6,1
32435,2204,89,1
32436,2204,90,0
32437,2204,71,0
32438,2204,46,0
32439,2205,45,1
32440,2205,58,1
32441,2205,44,1
32442,2205,56,1
32443,2205,43,1
32444,2205,47,1
32445,2205,57,1
32446,2205,80,1
32447,2205,3,0
32448,2205,16,0
32449,2205,35,0
32450,2205,90,0
32451,2206,56,1
32452,2206,57,1
32453,2206,45,1
32454,2206,44,1
32455,2206,60,1
32456,2206,47,1
32457,2206,77,0
32458,2206,74,0
32459,2206,72,0
32460,2206,67,0
32461,2207,45,1
32462,2207,56,1
32463,2207,44,1
32464,2207,59,1
32465,2207,57,1
32466,2207,60,1
32467,2207,58,1
32468,2207,38,0
32469,2207,92,0
32470,2207,48,0
32471,2207,2,0
32472,2208,56,1
32473,2208,59,1
32474,2208,44,1
32475,2208,57,1
32476,2208,43,1
32477,2208,48,1
32478,2208,91,0
32479,2208,87,0
32480,2208,3,0
32481,2209,56,1
32482,2209,45,1
32483,2209,58,1
32484,2209,46,1
32485,2209,44,1
32486,2209,43,1
32487,2209,57,1
32488,2209,89,0
32489,2209,28,0
32490,2209,34,0
32491,2209,5,0
32492,2210,57,1
32493,2210,44,1
32494,2210,56,1
32495,2210,58,1
32496,2210,35,1
32497,2210,49,1
32498,2210,50,0
32499,2210,42,0
32500,2210,72,0
32501,2211,59,1
32502,2211,45,1
32503,2211,44,1
32504,2211,56,1
32505,2211,47,1
32506,2211,8,1
32507,2211,42,0
32508,2211,73,0
32509,2211,25,0
32510,2212,59,1
32511,2212,58,1
32512,2212,46,1
32513,2212,44,1
32514,2212,67,1
32515,2212,61,1
32516,2212,97,0
32517,2212,50,0
32518,2212,9,0
32519,2213,56,1
32520,2213,46,1
32521,2213,58,1
32522,2213,57,1
32523,2213,97,1
32524,2213,54,1
32525,2213,10,0
32526,2213,23,0
32527,2213,41,0
32528,2214,45,1
32529,2214,57,1
32530,2214,44,1
32531,2214,59,1
32532,2214,93,1
32533,2214,90,1
32534,2214,26,0
32535,2214,74,0
32536,2214,63,0
32537,2215,44,1
32538,2215,59,1
32539,2215,46,1
32540,2215,58,1
32541,2215,86,1
32542,2215,55,0
32543,2215,34,0
32544,2215,43,0
32545,2216,56,1
32546,2216,58,1
32547,2216,44,1
32548,2216,45,1
32549,2216,9,1
32550,2216,30,0
32551,2216,18,0
32552,2216,33,0
32553,2217,59,1
32554,2217,46,1
32555,2217,45,1
32556,2217,56,1
32557,2217,49,1
32558,2217,19,1
32559,2217,29,0
32560,2217,8,0
32561,2217,17,0
32562,2218,45,1
32563,2218,57,1
32564,2218,56,1
32565,2218,59,1
32566,2218,47,1
32567,2218,44,1
32568,2218,60,1
32569,2218,27,1
32570,2218,68,0
32571,2218,3,0
32572,2218,62,0
32573,2218,66,0
32574,2219,46,1
32575,2219,58,1
32576,2219,56,1
32577,2219,45,1
32578,2219,44,1
32579,2219,57,1
32580,2219,47,1
32581,2219,24,0
32582,2219,89,0
32583,2219,76,0
32584,2219,36,0
32585,2220,46,1
32586,2220,59,1
32587,2220,45,1
32588,2220,57,1
32589,2220,47,1
32590,2220,43,1
32591,2220,60,1
32592,2220,32,1
32593,2220,84,0
32594,2220,92,0
32595,2220,17,0
32596,2220,33,0
32597,2221,45,1
32598,2221,44,1
32599,2221,56,1
32600,2221,57,1
32601,2221,47,1
32602,2221,43,1
32603,2221,8,1
32604,2221,64,0
32605,2221,75,0
32606,2221,85,0
32607,2221,67,0
32608,2222,45,1
32609,2222,58,1
32610,2222,56,1
32611,2222,44,1
32612,2222,47,1
32613,2222,60,1
32614,2222,30,0
32615,2222,72,0
32616,2222,12,0
32617,2222,91,0
32618,2223,57,1
32619,2223,59,1
32620,2223,45,1
32621,2223,58,1
32622,2223,44,1
32623,2223,60,1
32624,2223,47,1
32625,2223,9,1
32626,2223,55,0
32627,2223,74,0
32628,2223,97,0
32629,2223,91,0
32630,2224,58,1
32631,2224,56,1
32632,2224,57,1
32633,2224,46,1
32634,2224,44,1
32635,2224,43,1
32636,2224,2,1
32637,2224,40,0
32638,2224,97,0
32639,2224,82,0
32640,2224,27,0
32641,2225,44,1
32642,2225,58,1
32643,2225,56,1
32644,2225,59,1
32645,2225,43,1
32646,2225,47,1
32647,2225,3,1
32648,2225,84,0
32649,2225,69,0
32650,2225,78,0
32651,2225,23,0
32652,2226,46,1
32653,2226,44,1
32654,2226,59,1
32655,2226,57,1
32656,2226,60,1
32657,2226,24,1
32658,2226,38,0
32659,2226,13,0
32660,2226,71,0
32661,2226,6,0
32662,2227,44,1
32663,2227,56,1
32664,2227,57,1
32665,2227,45,1
32666,2227,78,1
32667,2227,42,1
32668,2227,94,0
32669,2227,34,0
32670,2227,71,0
32671,2228,58,1
32672,2228,46,1
32673,2228,56,1
32674,2228,59,1
32675,2228,44,1
32676,2228,47,1
32677,2228,60,1
32678,2228,16,1
32679,2228,79,0
32680,2228,3,0
32681,2228,42,0
32682,2228,66,0
32683,2229,59,1
32684,2229,58,1
32685,2229,56,1
32686,2229,46,1
32687,2229,30,1
32688,2229,31,1
32689,2229,2,1
32690,2229,1,1
32691,2229,32,1
32692,2229,52,1
32693,2229,45,1
32694,2229,84,1
32695,2229,72,1
32696,2229,73,0
32697,2229,47,0
32698,2229,44,0
32699,2229,60,0
32700,2229,18,0
32701,2229,7,0
32702,2229,5,0
32703,2229,35,0
32704,2230,56,1
32705,2230,46,1
32706,2230,57,1
32707,2230,59,1
32708,2230,10,1
32709,2230,38,0
32710,2230,23,0
32711,2230,60,0
32712,2231,59,1
32713,2231,56,1
32714,2231,45,1
32715,2231,46,1
32716,2231,24,1
32717,2231,25,1
32718,2231,26,1
32719,2231,27,1
32720,2231,28,1
32721,2231,29,1
32722,2231,54,1
32723,2231,70,1
32724,2231,71,1
32725,2231,84,1
32726,2231,72,1
32727,2231,73,1
32728,2231,33,1
32729,2231,34,0
32730,2231,35,0
32731,2231,50,0
32732,2231,43,0
32733,2231,44,0
32734,2231,94,0
32735,2231,57,0
32736,2231,22,0
32737,2231,60,0
32738,2231,42,0
32739,2232,44,1
32740,2232,45,1
32741,2232,58,1
32742,2232,57,1
32743,2232,9,1
32744,2232,8,1
32745,2232,20,0
32746,2232,36,0
32747,2232,53,0
32748,2233,57,1
32749,2233,56,1
32750,2233,59,1
32751,2233,45,1
32752,2233,61,1
32753,2233,78,1
32754,2233,42,0
32755,2233,17,0
32756,2233,85,0
32757,2234,44,1
32758,2234,57,1
32759,2234,59,1
32760,2234,58,1
32761,2234,27,1
32762,2234,55,1
32763,2234,92,0
32764,2234,36,0
32765,2234,54,0
32766,2235,57,1
32767,2235,59,1
32768,2235,58,1
32769,2235,46,1
32770,2235,60,1
32771,2235,54,1
32772,2235,15,0
32773,2235,73,0
32774,2235,42,0
32775,2236,59,1
32776,2236,56,1
32777,2236,57,1
32778,2236,58,1
32779,2236,1,1
32780,2236,6,1
32781,2236,17,0
32782,2236,95,0
32783,2236,36,0
32784,2237,56,1
32785,2237,44,1
32786,2237,45,1
32787,2237,57,1
32788,2237,68,1
32789,2237,79,0
32790,2237,69,0
32791,2237,84,0
32792,2238,59,1
32793,2238,57,1
32794,2238,58,1
32795,2238,56,1
32796,2238,17,1
32797,2238,86,1
32798,2238,51,0
32799,2238,5,0
32800,2238,83,0
32801,2239,58,1
32802,2239,46,1
32803,2239,45,1
32804,2239,56,1
32805,2239,23,1
32806,2239,63,0
32807,2239,78,0
32808,2239,32,0
32809,2240,58,1
32810,2240,56,1
32811,2240,44,1
32812,2240,57,1
32813,2240,47,1
32814,2240,49,1
32815,2240,94,0
32816,2240,54,0
32817,2240,59,0
32818,2241,57,1
32819,2241,58,1
32820,2241,46,1
32821,2241,45,1
32822,2241,43,1
32823,2241,47,1
32824,2241,11,1
32825,2241,24,0
32826,2241,10,0
32827,2241,55,0
32828,2241,49,0
32829,2242,57,1
32830,2242,59,1
32831,2242,56,1
32832,2242,46,1
32833,2242,44,1
32834,2242,60,1
32835,2242,43,1
32836,2242,20,1
32837,2242,73,0
32838,2242,68,0
32839,2242,27,0
32840,2242,89,0
32841,2243,46,1
32842,2243,44,1
32843,2243,56,1
32844,2243,45,1
32845,2243,43,1
32846,2243,47,1
32847,2243,60,1
32848,2243,38,1
32849,2243,97,0
32850,2243,11,0
32851,2243,64,0
32852,2243,10,0
32853,2244,58,1
32854,2244,44,1
32855,2244,56,1
32856,2244,46,1
32857,2244,42,1
32858,2244,64,1
32859,2244,40,0
32860,2244,32,0
32861,2244,73,0
32862,2245,45,1
32863,2245,44,1
32864,2245,58,1
32865,2245,59,1
32866,2245,11,1
32867,2245,88,1
32868,2245,89,0
32869,2245,79,0
32870,2245,60,0
32871,2246,59,1
